,place_name,place_id,lat,lng,type
683,IFRN Campus Natal-Zona Norte,ChIJyy-LBLWrswcRQtWm2l5sT-8,-5.749099900000001,-35.2604103,school
684,E.E. Professor Anísio Teixeira,ChIJmVQAZmwAswcRECB3Z40VZMA,-5.785136799999999,-35.2005299,school
685,Instituto Reis Magos,ChIJR-zpZggAswcRAA4iO4Hw3K8,-5.795102,-35.21253299999999,school
686,School Colored Pencil,ChIJ04RoS19VsgcRjjIM8VHH48w,-5.817738399999999,-35.2163141,school
687,Escola Municipal Joaquim Honorio,ChIJIR2K96uqswcRHeRfr0F0-fE,-5.8041266,-35.22365989999999,school
688,Arte de Crescer,ChIJ79fEdGn_sgcRnG5wdGtCLKk,-5.856445,-35.199763,school
689,College Applied Sciences,ChIJLYE5O-P_sgcRuhZC4y8v_bw,-5.8085835,-35.2022499,school
690,COLÉGIO PIAGET,ChIJB0V7bfxVsgcRvVdefnZhw9g,-5.8710857,-35.22153430000001,school
691,Unifacex - Campus Imaculada Conceição (CIC),ChIJ_y4Icg0AswcRSYpIv4R9SOE,-5.785936999999999,-35.203962,school
692,Curso Mauhel,ChIJ4ej7noz_sgcRpmeSmCoicsM,-5.818593,-35.20699400000001,school
693,Impacto Colégio e Curso,ChIJg3XTLm1VsgcRhJWqGGisvHw,-5.827850600000001,-35.2364687,school
694,CDF Colégio e Curso,ChIJYelljYv_sgcRUKCCkCoffJo,-5.8399414,-35.2088196,school
695,Impacto Colégio e Curso,ChIJZXkgVF5VsgcRn2MRFmT52MQ,-5.8238497,-35.2192548,school
696,Casa do Menor Trabalhador,ChIJQzxb9KqqswcRAXVF0IN8__U,-5.805747899999999,-35.2147052,school
697,Creche e Escola Bambini,ChIJw8FW90L_sgcR0BPXXa1zLfw,-5.858598099999998,-35.20003030000001,school
698,Expansive College and Course,ChIJxT9F5g6qswcR_S5UQlh06BM,-5.746637,-35.226417,school
699,Hippocrates South Zone,ChIJh3Rosn3_sgcRec46cp_NOYU,-5.8461435,-35.2130159,school
700,Over and College Course - Unit 03,ChIJZ6t7R7D4sgcRtGp2YMZRFgM,-5.8791151,-35.2073326,school
701,Centro Educacional Maanaim,ChIJt1RVVcFVsgcRwgvuV7G8CLw,-5.8467494,-35.243155,school
702,State School President Roosevelt,ChIJQ0D-UhpXsgcR_yi1kfAc_rI,-5.9195688,-35.2605939,school
703,Hipocrates Center,ChIJ80lp6RIAswcR6JGjPN9cXYA,-5.7888983,-35.2026149,school
704,Mundial Colégio e Curso,ChIJP9LrkKmrswcRecqv5rJqG8A,-5.766256299999999,-35.2606844,school
705,Colegio de Nossa Sra de Fatima,ChIJmbpE2hMAswcRZrOORdKyl3k,-5.788913700000001,-35.1992011,school
706,YÁZIGI,ChIJKczFNvr_sgcRvB3MKOj8sUM,-5.8230931,-35.2123441,school
707,Esc. Mun. Osmundo Faria,ChIJ85SpURtXsgcRu778qpaBaA8,-5.9093149,-35.2751396,school
708,CAIC - Integrated Center for Children,ChIJCWtYN2dVsgcRBVCoYqvsVNE,-5.8231285,-35.22257099999999,school
709,Colégio Fênix,ChIJkx0ynhL4sgcRDecumyyqSTQ,-5.9271832,-35.2696103,school
710,Microlins,ChIJk05YqVr_sgcRixDkCUBxBoU,-5.850427,-35.20638700000001,school
711,GAUSS ISOLADO DE CIÊNCIAS DA NATUREZA,ChIJnx_HSAhXsgcRVa2JEMwuPl4,-5.9185065,-35.2607487,school
712,Instituto Sagrada Família,ChIJUT7bI6mqswcREe-6wPGh2q4,-5.797765699999999,-35.2181913,school
713,Colégio Ação,ChIJgYs3cFH_sgcR1o459PMIkBg,-5.870923800000001,-35.20728859999999,school
714,Educational Center PH3,ChIJ05Qm0BFXsgcRVZFHz3wyzkA,-5.918706999999999,-35.27045399999999,school
715,Colégio Master,ChIJqZ3VkJP4sgcRZYsiwjiITq0,-5.8570891,-35.2055928,school
716,Escola Estadual Walfredo Gurgel,ChIJBU_rCX9VsgcRM37XGLsGLvg,-5.838743099999999,-35.2178116,school
717,Colégio Gênesis,ChIJ3a7FSAhXsgcRwhdpLJni7F8,-5.9211609,-35.2619844,school
718,Brazil Institute - Unit I,ChIJ8dok3-NVsgcRw-2lWV3Lurk,-5.8716094,-35.2316049,school
719,CEN-Colégio Evolução de Natal,ChIJ64k3SFKqswcRcr32gsMcmCo,-5.758172099999999,-35.2537543,school
720,Escola Municipal Irmã Arcângela,ChIJTb21JQKrswcRPUWHfpERIRQ,-5.770441699999999,-35.2608574,school
721,EE Berilo Wanderley,ChIJXQvwqlH_sgcRONWwAul9duk,-5.869280799999999,-35.2066487,school
722,Midway Mall,ChIJcb6iVfr_sgcRfOD4-UdQ8es,-5.8121037,-35.2061951,shopping_mall
723,Partage Norte Shopping Natal,ChIJHVwXhESqswcRMbEfN9HNUHw,-5.7581338,-35.2467754,shopping_mall
724,Mãos de Arte,ChIJO-6RGmgAswcRF1vywW4IoU8,-5.783128599999998,-35.19236319999999,shopping_mall
725,Via Direta Shopping,ChIJYelljYv_sgcR4cy4I9xeAA4,-5.8404573,-35.2094647,shopping_mall
726,Dunnas Shopping,ChIJD4H2Cj__sgcRis5OwFPauSU,-5.8635221,-35.1893963,shopping_mall
727,Shopping Estação,ChIJy-q_vVqqswcRkBX_OUg4KLM,-5.759947599999999,-35.2470169,shopping_mall
728,Shopping Seaway,ChIJO8UYDz__sgcRkBjTd57_Paw,-5.8600328,-35.1942028,shopping_mall
729,milla costa acessórios,ChIJKd-pWiz_sgcRAs8eXJI29ZY,-5.866753099999999,-35.1858116,shopping_mall
730,PlanoTopografia,ChIJmedYVvr_sgcRN8CftxSL7u4,-5.812430399999999,-35.2067541,shopping_mall
731,BR Mall,ChIJ67RtRAZXsgcR1GSjdGjvRy8,-5.914477899999999,-35.2628524,shopping_mall
732,Athletic Way-Natal Shopping,ChIJEzHZqf7_sgcRsqxt8Ifp6-4,-5.815025899999998,-35.2112696,shopping_mall
733,Sol Bijoux,ChIJ1y0XTTn_sgcRTmtX_J41-Rs,-5.8621606,-35.1907343,shopping_mall
734,Protour - Locação de Galpões,ChIJnTyN49qsswcRzZstdT_VpxM,-5.7851895,-35.3374564,shopping_mall
735,Santa Tereza Outlet,ChIJ22DZ70BVsgcRMmcrAssUWV8,-5.823560500000001,-35.219774,shopping_mall
736,Difiorella Semijóias,ChIJR-AXgGBVsgcR1M3HLUT5H1w,-5.8222017,-35.21770869999999,shopping_mall
737,Loucas Por Esmaltes,ChIJVQ8TgGBVsgcR4OC-4mWWXF0,-5.8222307,-35.21765079999999,shopping_mall
738,Shopping 10 Natal,ChIJjReilKiqswcRY6lnQSSj42s,-5.796674500000001,-35.2186393,shopping_mall
739,LOVE GIFTS NATAL,ChIJ2WaqxvX_sgcRUxbBunyqGUE,-5.818838,-35.21309359999999,shopping_mall
740,Portugal Center,ChIJlf0YmPP_sgcRmD3hhfDl3LM,-5.820056,-35.20817779999999,shopping_mall
741,Dão Silveira Mall,ChIJr8XGw_3_sgcRBayF-x2Rmu8,-5.8062548,-35.2084222,shopping_mall
742,Carrefour Hipermercado,ChIJhyNH-E-qswcRXs0R9Q_MV5Y,-5.757529999999999,-35.247805,supermarket
743,Nordestão Lagoa Nova,ChIJq43fVvD_sgcRvfurpxjAgZ8,-5.8157081,-35.2067184,supermarket
744,Rede Mais Veneza Supermarket,ChIJ77Kciuv_sgcRyhXdfMqs6Q0,-5.8246009,-35.2001261,supermarket
745,Favorito Supermercados,ChIJDaK35bL4sgcRwEn9Dk0Bp-Y,-5.878079299999999,-35.20118240000001,supermarket
746,Nordestão Supermarket,ChIJB3wgF2ZWsgcRLiH7uzKFG58,-5.8869255,-35.2103049,supermarket
747,RedeMAIS Comprebem,ChIJ_6fDt2pVsgcR0-_nInfTOgY,-5.821847099999999,-35.2362006,supermarket
748,Rede Mais Pajuçara,ChIJp8z74oepswcR0IdLWPYdXIg,-5.7307592,-35.248641,supermarket
749,Super Show,ChIJk-lM_-VVsgcRPvUejO6q5m8,-5.8969685,-35.196231,supermarket
750,Favorito Supermercados,ChIJweUOq7urswcRj96Lir8CMaU,-5.754846199999999,-35.2727929,supermarket
751,Favorito Supermercados,ChIJwfAb1mv_sgcR1Ueuuib6iSE,-5.856270400000001,-35.1987361,supermarket
752,Super Show Supermarkets - Maia,ChIJBdfrRWb_sgcRja1WN0Jmdug,-5.854635200000001,-35.20846230000001,supermarket
753,Supermercado Pai e filho,ChIJAQAAAP1WsgcReZOzMp69Zk0,-5.9047945,-35.2670254,supermarket
754,Supermercado Bom Dia,ChIJf637SDWqswcRtkywFobuQX4,-5.7492267,-35.2566771,supermarket
755,Supermercado Rede Mais,ChIJl-807gtXsgcRDvskwzmPeYs,-5.914727500000001,-35.2608392,supermarket
756,Nordestão Petrópolis,ChIJ4d98f2wAswcRGKmgxnQkbh0,-5.7842828,-35.202786,supermarket
757,Comercial Opção Ltda,ChIJpYQpGKirswcRKin0MbLtxBE,-5.764556499999999,-35.27003539999999,supermarket
758,Supermercado Rede Mais Serve Bem,ChIJbeFPMhNVsgcRAnev_sFWJIw,-5.826739600000001,-35.2378391,supermarket
759,Supercop,ChIJbRi2QUlVsgcRAbedlqQo9uM,-5.8100891,-35.2293254,supermarket
760,SuperCop supermercado,ChIJswF_pERVsgcRTyHb3oEuTHw,-5.813731799999999,-35.2349822,supermarket
761,Supermercado Avelino,ChIJH88gZkiqswcRbQU3edNaEVo,-5.750923600000001,-35.24897320000001,supermarket
762,Makro - Loja Natal,ChIJCwooSF__sgcRP8_RfncUDCs,-5.8627669,-35.2125205,supermarket
763,Mercado Pratico Comércio,ChIJs4-s8I3_sgcRSd503G_sjU8,-5.826746600000001,-35.2048164,supermarket
764,Supermarket Super Show Gomes,ChIJN98B6xtVsgcRgB15ewoTcHs,-5.8251107,-35.2521029,supermarket
765,Supermercado RedeMAIS Serve Bem - Cidade da Esperança,ChIJeZsnOhNVsgcR1Vo1N01bDOo,-5.826774400000001,-35.2378117,supermarket
766,Supermercado RedeMAIS Planalto,ChIJ05HqaLZVsgcR630J1qeqXyk,-5.8534828,-35.2521849,supermarket
767,Squeak - Network More Supermarkets,ChIJ79u_yEdVsgcRTU7HYzEHLxU,-5.813018200000001,-35.2346821,supermarket
768,Super Show Supermarkets,ChIJC9blQbaqswcR7MAcjggJKJM,-5.7968319,-35.2290468,supermarket
769,CECAFES - Central de Comercialização da Agricultura Familiar e Economia Solidária,ChIJbyMLuWZVsgcRJEdBnUGcNS4,-5.824969,-35.2220049,supermarket
770,Nordestão Santa Catarina,ChIJr96mnVqqswcRCmHXT2zuEgo,-5.760904399999999,-35.2523856,supermarket
771,Magazine Sarmento,ChIJOZQd-KqqswcR4HkxXHHVzWs,-5.8022995,-35.2167401,supermarket
772,Atacadinho Supermercado,ChIJIYRQT8irswcRpk-Ctht1urA,-5.7464982,-35.2677823,supermarket
773,Supermercado Rede Mais Alecrim,ChIJLcOz5aeqswcRu_iMKzk_mXc,-5.795354499999999,-35.215802,supermarket
774,Bompreço Natal,ChIJLaQwdPf_sgcRkvsN0zP49ng,-5.8149185,-35.2122211,supermarket
775,Supermarket Saint Vincent,ChIJ92GiMjOqswcRfzHa40MRmGQ,-5.742528,-35.25876819999999,supermarket
776,Extra,ChIJeSa4AOH_sgcRRrFd7uOcUBo,-5.8117427,-35.2068104,supermarket
777,Bompreço Barro Vermelho,ChIJ3dedhv3_sgcRoUXnAR4af08,-5.8055144,-35.2070547,supermarket
778,Administrative and Logistic Center,ChIJk0Gjtl9WsgcR9qDT5VlEUIc,-5.890148999999999,-35.2567094,supermarket
779,Carrefour Hipermercado,ChIJgZyGTHn_sgcRrC1ljgR_bQs,-5.8450608,-35.21060620000001,supermarket
780,Supermercado Primavera,ChIJ6TTnTtqrswcRxTukW883A0E,-5.7358914,-35.2720329,supermarket
781,Favorito Supermercados,ChIJN0Ri9i5SsgcR3MVkv8luclQ,-5.858936700000001,-35.3542666,supermarket
782,Sam's Club,ChIJY6MUg1__sgcRsohJXkcY870,-5.8593742,-35.21463889999999,supermarket
783,Supermarket Angicano - Supercop,ChIJhQ6_Z5L_sgcRvun8Zw_LzQA,-5.825931,-35.2025804,supermarket
784,"Supermercado Avelino ""Onde o pouco se torna muito""",ChIJxQ8E-TqqswcRkJd9JPYTpYk,-5.742856299999999,-35.2456507,supermarket
785,Nordestão Tirol,ChIJ5Von2REAswcRmD46Yckk-FY,-5.793383299999999,-35.2038844,supermarket
786,Hiper Bompreço de Ponta Negra,ChIJKQ7I0GT_sgcR0-xEt-8GX-Q,-5.8504049,-35.20722319999999,supermarket
787,Supermercado RedeMAIS Veneza,ChIJY3ICFJP_sgcREXdmzCTmOck,-5.8247803,-35.2000749,supermarket
788,Nordestão Cidade Jardim,ChIJo7eLM2X_sgcR6p9e0SqYkMA,-5.849791300000001,-35.2056616,supermarket
789,Maxxi Parnamirim,ChIJ-QfK9vhWsgcRLzAQXDHuKug,-5.9011359,-35.2605748,supermarket
790,Supermercado RedeMAIS Pajuçara,ChIJ4-5B6IepswcR0lDVTwnhGjQ,-5.730657699999999,-35.2485871,supermarket
791,Super Show! Bandeirantes,ChIJd_OrqSGqswcRX4xsfbP9iGw,-5.734819400000001,-35.23954059999999,supermarket
792,Supermercado Rede Potyguar,ChIJM8_s6GIAswcRExur_fESyAM,-5.771753899999999,-35.202278,supermarket
793,Mercardinho Gabriel,ChIJ2fGD5xhXsgcR3j6aYQK12gk,-5.9117904,-35.2785506,supermarket
794,Alambik Bebidas,ChIJAcqdEBtXsgcRY8dFHwW9jzs,-5.9128189,-35.2716088,supermarket
795,Extra Hiper,ChIJSyFWVRT_sgcRoSy0bdfDZV8,-5.8587454,-35.1961816,supermarket
796,EXTRA,ChIJk3YD36f4sgcRfkAd_wC8Fgs,-5.884526000000001,-35.2132683,supermarket
797,Extra - Maria Lacerda,ChIJaY8w2Kf4sgcRypNdjgQkQZo,-5.884444,-35.2130005,supermarket
798,BomDia Supermercado,ChIJCYsViBBXsgcRkbHmbNw3HgQ,-5.916019699999999,-35.272851,supermarket
799,Caicó Frios Parnamirim,ChIJQevSagZXsgcRBedO_9ZygIY,-5.915254699999999,-35.2631515,supermarket
800,Mercantil Líder,ChIJVaHL7Q9XsgcRTDoi0SJ-rN8,-5.916492,-35.2686837,supermarket
801,Supermercado RedeMAIS Redinha,ChIJx95uyaUAswcR_zX1BFcQqh0,-5.7452241,-35.2082096,supermarket
802,Dunas e Corais Praia Hotel,ChIJ738wY4mnswcRtOs6nD07EZc,-5.641165099999998,-35.2182224,store
803,Óticas Diniz Prime,ChIJzSA3qRQAswcRQprhYjJ0CZY,-5.7886484,-35.1980012,store
804,Seduza Sex Shop,ChIJp3mdr3MAswcRuwVqVYKX8UA,-5.785046,-35.207162,store
805,Carrefour Hipermercado,ChIJhyNH-E-qswcRXs0R9Q_MV5Y,-5.757529999999999,-35.247805,store
806,Miranda Computação,ChIJSQscGAUAswcRZXqJ1mfMJSo,-5.801581000000001,-35.206737,store
807,Magazine Luiza,ChIJVdRotqeqswcRFsZqBBYWvWY,-5.794174999999999,-35.2168861,store
808,Sacolão Baby - Centro,ChIJU1VVrXMAswcRIBpaC9EbdZE,-5.7858554,-35.2069376,store
809,Lojas Marisa,ChIJ84UBwAwAswcR8BPmCLu3B0k,-5.786398099999999,-35.2066986,store
810,Lojas Marisa,ChIJgbc41kSqswcRw0SQZPyfKXA,-5.7578323,-35.24722250000001,store
811,Eletronorte Eletrônica,ChIJWRrwJKmqswcRg0P0amUQWpg,-5.7968329,-35.2175546,store
812,Pontanegra Fiat,ChIJLY1dRy7_sgcRr678v5X90Yw,-5.851991199999999,-35.2021919,store
813,Magazine Luiza,ChIJPVC7zC__sgcR54-3VD-Ed4E,-5.8503758,-35.2050366,store
814,Contem 1g,ChIJD_WTzC__sgcRhZlDazhVRII,-5.8503758,-35.2050366,store
815,Master Malharia e Serigrafia,ChIJ8zBDtGwAswcRwEsxwYKsFLo,-5.787130899999999,-35.2019827,store
816,Gêmeos Rodas,ChIJF3O_Vf__sgcRDlsWxMd4URw,-5.808678899999999,-35.2145337,store
817,Flamma Luminárias,ChIJbT0RkAQAswcR2jWK9rIxN_E,-5.800605500000001,-35.205788,store
818,IVANLUX - Materiais Elétricos e Serviços,ChIJZfzvVKqqswcRQh2HIzWIhZc,-5.801768899999999,-35.2172403,store
819,Outlet das Flores Natal,ChIJ7ejMLWZVsgcRNaMYP5FMjIg,-5.8232234,-35.2296504,store
820,Magazine Luiza,ChIJu_E_IgZXsgcRMMBVczzZ9kY,-5.9166737,-35.260984,store
821,M Officer,ChIJr7JihIv_sgcRLm0yntV_iYs,-5.850502,-35.2098409,store
822,Redecon Central da Construção,ChIJadgHzwhXsgcRlsKcedTaW7I,-5.9175518,-35.26395670000001,store
823,Casa das Cozinhas,ChIJU09UMy7_sgcRkhFD3YpLgLo,-5.8573016,-35.1901151,store
824,Brasprag Saúde Ambiental,ChIJl2eqyQUAswcRxbHT8lmkgnc,-5.7961886,-35.2076238,store
825,Loja Express,ChIJAb3AMXMAswcRLDVZgnnhdc0,-5.783327,-35.2055094,store
826,BRAZ IMPRESSÕES,ChIJNQ5LyfL_sgcR31oUIcZCCDk,-5.8226546,-35.2054648,store
827,Chilli Beans,ChIJ_96pWiz_sgcRZAkUjBtpaYU,-5.8736295,-35.17985090000001,store
828,Nordestão Lagoa Nova,ChIJq43fVvD_sgcRvfurpxjAgZ8,-5.8157081,-35.2067184,store
829,Floricultura Flor & Art,ChIJj6YeJ2X_sgcR7DvVlELBfPw,-5.8502429,-35.2068003,store
830,Forever Living Products Brasil,ChIJz5TqBGX_sgcRzXhHDGzpBtU,-5.787534699999999,-35.19539700000001,store
831,Atacadão dos Eletros,ChIJ1-rG0QdXsgcRFSbr36fW8P0,-5.915517499999999,-35.2615964,store
832,Colchões e Cia,ChIJU09UMy7_sgcRs36Aw1knyXY,-5.8507109,-35.2049207,store
833,Cooperativa Cultural,ChIJr7JihIv_sgcRHfs6GXDXiFA,-5.839683600000001,-35.2001316,store
834,O Borrachão Alecrim,ChIJ5Xfs0qiqswcRX9dwHqk71y8,-5.796212,-35.22105,store
835,Iskisita Baby,ChIJOS1WXRIAswcRwOfDxzgmWys,-5.792191100000001,-35.2031762,store
836,Lojas Americanas,ChIJRYu8Vfr_sgcR6RsPtSMjDrM,-5.8112867,-35.2062242,store
837,Cia do Terno,ChIJK3y2rlqqswcRo6MKliWefSA,-5.7578242,-35.2472963,store
838,Globo Drugstores,ChIJqXdf9xEAswcRh-tAXIYiQbQ,-5.793184799999999,-35.203688,store
839,Rede Mais Veneza Supermarket,ChIJ77Kciuv_sgcRyhXdfMqs6Q0,-5.8246009,-35.2001261,store
840,Favorito Supermercados - Parnamirim Centro,ChIJ4VDpiQhXsgcRRADG3f1y52Q,-5.917662399999999,-35.2617694,store
841,Four Tech Computer,ChIJa4hgdKiqswcRorc7RbNJpXg,-5.795453200000001,-35.21550399999999,store
842,Sacolão - Escritório Central,ChIJlV5cAVJVsgcRsDAbdMVKXjY,-5.8079444,-35.22551929999999,store
843,Atacadão - Natal,ChIJNas33l__sgcRuWdjj4ucWyI,-5.8658845,-35.2183495,store
844,Ceiça Flores,ChIJBborzC__sgcRICZtqhg_498,-5.849049400000001,-35.2056593,store
845,O MOVELEIRO,ChIJYx0_2XIAswcR2hONMl7lQzg,-5.7867369,-35.20593829999999,store
846,Pharmacies Pay Less,ChIJdXNQUgIAswcRk4aq7-agi6c,-5.807634299999999,-35.2088412,store
847,Polishop,ChIJcb6iVfr_sgcRj0GiazB_iRo,-5.8111414,-35.2065467,store
848,Ri Happy,ChIJcb6iVfr_sgcRGErKGpZqH_A,-5.811258,-35.206267,store
849,Farmácias Pague Menos,ChIJxQc432gAswcRmN8C9fXyaKo,-5.783101,-35.19969870000001,store
850,Atacadão dos Eletros,ChIJi2hZLjZVsgcRwWA_WXTwS-c,-5.802235699999999,-35.2280572,store
851,Óticas Diniz,ChIJXYtwU3IAswcRvBaO8rWf9ns,-5.785082200000001,-35.2062707,store
852,Natal Veículos,ChIJO560W2D_sgcReQVAPMfytms,-5.854804599999999,-35.21193779999999,store
853,Farmácias Pague Menos,ChIJZdX5MGJVsgcRljcmwRHtErs,-5.837591300000001,-35.2198931,store
854,Armazém Pará Home Center,ChIJzQD-xz7_sgcRIAuUcy4CDsk,-5.8538954,-35.2002308,store
855,Assisttec,ChIJOx6oMGJVsgcRvBw2Gb2SIcU,-5.8371616,-35.21929009999999,store
856,Canadá Color,ChIJm-7d2HIAswcRpjsJC0et0W4,-5.7869712,-35.206831,store
857,HC Pneus,ChIJ589OzP3_sgcR5HxylAAjIwc,-5.812987100000001,-35.2102182,store
858,Corpus Estética,ChIJNXcJ-m__sgcR5w6ttyrWrEQ,-5.8484243,-35.20510360000001,store
859,Armazém Pará,ChIJ78s5zlZVsgcRo6kvZmMGzog,-5.8105004,-35.2197043,store
860,Floricultura Capricho,ChIJz33h2D9VsgcRHuD47IfJzEI,-5.8229616,-35.2400969,store
861,Espaço Luz Azul,ChIJzwgxlkEAswcRgca461PEBW4,-5.808129000000001,-35.2037009,store
